Frame,Result,H,S,C,I,Boost,SPHY,Accepted,Sig,TS
65,111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9508,0.9964,0.9,0.0456,2.1335,91.4935,✅,c74466797e6ef280,2026-01-18T22:27:02.029214
66,111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111,0.9777,0.9965,0.9,0.0188,1.604,91.1228,✅,cb1959a8379693c5,2026-01-18T22:27:02.034008
67,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9636,0.9969,0.9,0.0333,1.904,91.3328,✅,242a61041d4ba3d1,2026-01-18T22:27:02.034774
69,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111,0.9522,0.966,0.9,0.0139,1.508,91.0556,✅,569675ecc064620f,2026-01-18T22:27:02.040051
68,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,0.9708,0.9988,0.9,0.028,1.7951,91.2566,✅,80dd4e231834e9b7,2026-01-18T22:27:02.036145
70,111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111,0.9737,0.9972,0.9,0.0235,1.7015,91.1911,✅,ccc26f4e4cf426a4,2026-01-18T22:27:02.048720
72,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,0.9526,0.9508,0.9,0.0018,1.2341,90.8639,✅,25428ea32c110d9f,2026-01-18T22:27:02.048984
71,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000,0.9812,0.9977,0.9,0.0165,1.5433,91.0803,✅,20bd1994370e15db,2026-01-18T22:27:02.048718
73,111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111,0.9554,0.953,0.9,0.0024,1.2404,90.8683,✅,ea121a0d3d78e97b,2026-01-18T22:27:02.049555
75,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111,0.96,0.9686,0.9,0.0086,1.3711,90.9598,✅,bbcb11a1916b1c90,2026-01-18T22:27:02.059092
74,000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,0.9644,0.9851,0.9,0.0207,1.6486,91.154,✅,ba5392a2b0e2963f,2026-01-18T22:27:02.059040
76,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9786,0.977,0.9,0.0016,1.1875,90.8313,✅,66d65bb4f3cc45d2,2026-01-18T22:27:02.063490
77,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,0.9532,0.9833,0.9,0.03,1.884,91.3188,✅,d91ffcdc0b8880fb,2026-01-18T22:27:02.065713
78,000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9623,0.9874,0.9,0.0251,1.7733,91.2413,✅,ee9f5072f02a65c4,2026-01-18T22:27:02.071048
79,111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9879,0.968,0.9,0.0199,1.6834,91.1784,✅,6b80cccc47b43e5c,2026-01-18T22:27:02.072477
80,111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9774,0.9818,0.9,0.0044,1.2585,90.8809,✅,10e5487b3ac1bc2a,2026-01-18T22:27:02.075899
81,000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9732,0.9504,0.9,0.0228,1.7839,91.2488,✅,c26e1ba0a8b5afbc,2026-01-18T22:27:02.080663
84,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111,0.9975,0.9896,0.9,0.008,1.3762,90.9633,✅,ffa22f7305bd0292,2026-01-18T22:27:02.085337
82,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111,0.9883,0.9727,0.9,0.0155,1.5862,91.1103,✅,0484524d7d5f5e29,2026-01-18T22:27:02.083522
83,000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9766,0.971,0.9,0.0056,1.3169,90.9218,✅,426dcccefc73d2af,2026-01-18T22:27:02.084381
85,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111,0.9593,0.9917,0.9,0.0324,2.0465,91.4325,✅,f2524797a2665fe4,2026-01-18T22:27:02.092631
88,111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9808,0.9795,0.9,0.0014,1.2228,90.856,✅,3d200a7f892aee50,2026-01-18T22:27:02.096276
87,000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9593,0.9604,0.9,0.0011,1.2261,90.8582,✅,63bb2efbf91c219f,2026-01-18T22:27:02.095921
86,000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000,0.9838,0.9661,0.9,0.0177,1.6947,91.1863,✅,6733ac36a6d55d71,2026-01-18T22:27:02.094787
89,101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9512,0.9658,0.9,0.0146,1.631,91.1417,✅,d00705c7aedda388,2026-01-18T22:27:02.102768
92,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.9667,0.9759,0.9,0.0092,1.5082,91.0557,✅,545f77f41790e6a7,2026-01-18T22:27:02.107586
90,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000,0.9708,0.9624,0.9,0.0084,1.4727,91.0309,✅,9c763f6eb8e7c65e,2026-01-18T22:27:02.107151
91,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000,0.9662,0.9985,0.9,0.0324,2.1592,91.5115,✅,075f24835ea0c9b5,2026-01-18T22:27:02.107534
93,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,0.9626,0.9593,0.9,0.0032,1.3523,90.9466,✅,d6203a0da3a137f6,2026-01-18T22:27:02.113607
94,111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111,0.9565,0.9815,0.9,0.025,2.0067,91.4047,✅,20ce6b3358b12c97,2026-01-18T22:27:02.118385
95,000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9762,0.9501,0.9,0.0261,2.1084,91.4759,✅,887dce9b8ecdf6ca,2026-01-18T22:27:02.118815
96,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.967,0.9717,0.9,0.0047,1.4221,90.9955,✅,7d85745acd483bec,2026-01-18T22:27:02.119646
97,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9697,0.9785,0.9,0.0089,1.5626,91.0939,✅,2f38171161c0476d,2026-01-18T22:27:02.124508
100,000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000,0.9753,0.9828,0.9,0.0076,1.552,91.0864,✅,966c3691e5c60543,2026-01-18T22:27:02.130957
99,000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9576,0.9579,0.9,0.0003,1.3251,90.9276,✅,1a563b010cf150ca,2026-01-18T22:27:02.129742
98,000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000,0.9809,0.9568,0.9,0.0241,2.0999,91.4699,✅,4ca267bd1149fecc,2026-01-18T22:27:02.129579
102,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9757,0.9527,0.9,0.0229,2.128,91.4896,✅,1d513b4b0d0e140b,2026-01-18T22:27:02.140983
101,000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000,0.9818,0.9673,0.9,0.0145,1.82,91.274,✅,3a0805f3e61bc629,2026-01-18T22:27:02.136191
103,111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9837,0.9958,0.9,0.0122,1.732,91.2124,✅,d4233778d21145c5,2026-01-18T22:27:02.143374
104,111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111,0.9625,0.9645,0.9,0.0019,1.4134,90.9894,✅,e9ff2dfc14f78615,2026-01-18T22:27:02.143437
105,111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.952,0.9905,0.9,0.0385,2.6235,91.8365,✅,de76a3897a83e0b9,2026-01-18T22:27:02.151348
107,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,0.9788,0.9543,0.9,0.0245,2.2505,91.5753,✅,4b564dd6a9baf760,2026-01-18T22:27:02.153777
108,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,0.9737,0.9875,0.9,0.0138,1.8407,91.2885,✅,3dea6613590eab08,2026-01-18T22:27:02.154936
106,111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111,0.9874,0.9505,0.9,0.0369,2.677,91.8739,✅,14fff834f115d9e3,2026-01-18T22:27:02.152538
111,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,0.951,0.9708,0.9,0.0198,2.0776,91.4543,✅,63e2e94686818b4c,2026-01-18T22:27:02.165454
110,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111,0.9868,0.9546,0.9,0.0322,2.5637,91.7946,✅,0a3af9be66240dc7,2026-01-18T22:27:02.165090
112,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111,0.9983,0.9753,0.9,0.023,2.2361,91.5652,✅,33c01b14664e37ea,2026-01-18T22:27:02.169372
109,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000,0.9655,0.9581,0.9,0.0074,1.6429,91.15,✅,6c6a48bceb930fba,2026-01-18T22:27:02.164932
113,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000,0.9526,0.9754,0.9,0.0228,2.1915,91.534,✅,2fc52be0737ce8f2,2026-01-18T22:27:02.177626
115,111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111,0.9534,0.961,0.9,0.0076,1.646,91.1522,✅,1c37d882707817f6,2026-01-18T22:27:02.180560
114,111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9934,0.9518,0.9,0.0416,2.9593,92.0715,✅,20c4ff300c4185a2,2026-01-18T22:27:02.178278
116,000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,0.9568,0.9622,0.9,0.0054,1.5586,91.091,✅,36bdfdb1b41776e0,2026-01-18T22:27:02.181944
117,000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000,0.9746,0.9528,0.9,0.0218,2.211,91.5477,✅,96becb59f21f19bc,2026-01-18T22:27:02.188858
118,111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9752,0.9506,0.9,0.0245,2.3182,91.6227,✅,8ae9a70b0e470a80,2026-01-18T22:27:02.190270
119,111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111,0.9737,0.9999,0.9,0.0262,2.3307,91.6315,✅,a6872d7442baae59,2026-01-18T22:27:02.191089
120,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000,0.9584,0.9711,0.9,0.0127,1.8173,91.2721,✅,36d817a9fd51a521,2026-01-18T22:27:02.192907
121,000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9879,0.997,0.9,0.0091,1.6518,91.1562,✅,a1c005f3ee2da3f1,2026-01-18T22:27:02.198328
122,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9908,0.9513,0.9,0.0395,2.9292,92.0504,✅,49098e917ad9d0f9,2026-01-18T22:27:02.200781
123,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111,0.9858,0.9694,0.9,0.0164,1.974,91.3818,✅,9529ceb4ada629ef,2026-01-18T22:27:02.203217
124,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9713,0.9525,0.9,0.0187,2.0716,91.4501,✅,871a0ebbaca5e6af,2026-01-18T22:27:02.208251
125,011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9745,0.9854,0.9,0.0109,1.7104,91.1973,✅,ff6d4308a84f37a8,2026-01-18T22:27:02.210128
127,000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000,0.9944,0.9894,0.9,0.0051,1.4439,91.0107,✅,ff299ba3aa442251,2026-01-18T22:27:02.213980
126,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111,0.9548,0.9825,0.9,0.0277,2.3856,91.6699,✅,cbf868e5ea1a0020,2026-01-18T22:27:02.213773
128,000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9843,0.9516,0.9,0.0327,2.6576,91.8604,✅,f5545b90fdc7787a,2026-01-18T22:27:02.217910
129,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000,0.9725,0.9764,0.9,0.0039,1.3866,90.9706,✅,58bb5e8ffa8de7b8,2026-01-18T22:27:02.220522
130,111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111,0.9657,0.9513,0.9,0.0145,1.8626,91.3038,✅,df65541d245562f2,2026-01-18T22:27:02.224473
131,000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9753,0.9707,0.9,0.0046,1.4085,90.986,✅,2ea96658dbbb5b18,2026-01-18T22:27:02.225684
133,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9559,0.9575,0.9,0.0016,1.2696,90.8887,✅,1e0585f1f036c2cf,2026-01-18T22:27:02.231437
132,111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111,0.9818,0.9754,0.9,0.0064,1.4778,91.0345,✅,4ce40fe21846f3df,2026-01-18T22:27:02.230142
134,000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9957,0.9874,0.9,0.0083,1.5479,91.0836,✅,7a0c6557274eab0a,2026-01-18T22:27:02.236348
135,000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9782,0.9883,0.9,0.0101,1.6231,91.1362,✅,b0b8399b52c28d91,2026-01-18T22:27:02.238431
136,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9681,0.9946,0.9,0.0265,2.352,91.6464,✅,0541791edf22220a,2026-01-18T22:27:02.241982
137,000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,0.9626,0.996,0.9,0.0334,2.6522,91.8566,✅,37514e216db9e680,2026-01-18T22:27:02.245636
139,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9763,0.9729,0.9,0.0034,1.3143,90.92,✅,6fd82f734e50b931,2026-01-18T22:27:02.251088
140,111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111,0.9728,0.9618,0.9,0.011,1.6837,91.1786,✅,90523567e30b00ee,2026-01-18T22:27:02.251572
138,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111,0.9874,0.9816,0.9,0.0058,1.4249,90.9974,✅,feee23645ae1dd93,2026-01-18T22:27:02.249429
142,000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.9553,0.9765,0.9,0.0212,2.1465,91.5025,✅,827bfec743454b0c,2026-01-18T22:27:02.261510
141,000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000,0.9747,0.9722,0.9,0.0025,1.2689,90.8882,✅,b85c00bc0cb2c0d0,2026-01-18T22:27:02.257285
